date,item,sales,price,day_of_week,day_of_week_num,is_weekend,month,day_of_month,year,week_of_year,is_holiday_season,is_summer
2023-07-24,Potato,76,1.06,Monday,0,0,7,24,2023,30,0,1
2023-07-24,Spinach,59,2.14,Monday,0,0,7,24,2023,30,0,1
2023-07-24,Orange,130,2.57,Monday,0,0,7,24,2023,30,0,1
2023-07-24,Onion,57,1.23,Monday,0,0,7,24,2023,30,0,1
2023-07-24,Carrot,24,1.48,Monday,0,0,7,24,2023,30,0,1
2023-07-25,Apple,159,3.14,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Banana,52,1.39,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Tomato,48,3.39,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Potato,56,0.85,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Spinach,49,1.82,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Orange,128,3.1,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Onion,68,1.22,Tuesday,1,0,7,25,2023,30,0,1
2023-07-25,Carrot,7,1.8,Tuesday,1,0,7,25,2023,30,0,1
2023-07-26,Apple,162,2.85,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Banana,49,1.37,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Tomato,18,2.51,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Potato,65,0.96,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Spinach,21,2.17,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Orange,117,2.74,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Onion,52,1.3,Wednesday,2,0,7,26,2023,30,0,1
2023-07-26,Carrot,5,1.72,Wednesday,2,0,7,26,2023,30,0,1
2023-07-27,Apple,155,2.97,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Banana,40,1.55,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Tomato,15,2.45,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Potato,47,1.03,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Spinach,5,1.52,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Orange,89,2.25,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Onion,26,1.2,Thursday,3,0,7,27,2023,30,0,1
2023-07-27,Carrot,5,1.53,Thursday,3,0,7,27,2023,30,0,1
2023-07-28,Apple,183,3.49,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Banana,38,1.17,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Tomato,23,3.12,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Potato,77,0.89,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Spinach,5,1.54,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Orange,131,2.69,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Onion,58,1.08,Friday,4,0,7,28,2023,30,0,1
2023-07-28,Carrot,17,1.57,Friday,4,0,7,28,2023,30,0,1
2023-07-29,Apple,181,3.23,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Banana,78,1.75,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Tomato,52,2.71,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Potato,110,1.11,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Spinach,33,1.86,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Orange,160,2.81,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Onion,105,1.4,Saturday,5,1,7,29,2023,30,0,1
2023-07-29,Carrot,8,1.49,Saturday,5,1,7,29,2023,30,0,1
2023-07-30,Apple,183,3.71,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Banana,107,1.65,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Tomato,50,3.32,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Potato,74,1.05,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Spinach,48,2.33,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Orange,147,2.77,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Onion,65,1.24,Sunday,6,1,7,30,2023,30,0,1
2023-07-30,Carrot,28,1.86,Sunday,6,1,7,30,2023,30,0,1
2023-07-31,Apple,209,3.33,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Banana,70,1.57,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Tomato,65,3.13,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Potato,59,1.05,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Spinach,72,2.26,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Orange,137,2.32,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Onion,55,1.37,Monday,0,0,7,31,2023,31,0,1
2023-07-31,Carrot,5,1.46,Monday,0,0,7,31,2023,31,0,1
2023-08-01,Apple,146,2.83,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Banana,84,1.54,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Tomato,60,3.4,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Potato,86,1.14,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Spinach,44,1.89,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Orange,120,2.34,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Onion,99,1.49,Tuesday,1,0,8,1,2023,31,0,1
2023-08-01,Carrot,5,1.8,Tuesday,1,0,8,1,2023,31,0,1
2023-08-02,Apple,265,3.72,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Banana,50,1.53,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Tomato,25,2.48,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Potato,47,0.88,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Spinach,6,1.57,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Orange,129,2.44,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Onion,51,1.31,Wednesday,2,0,8,2,2023,31,0,1
2023-08-02,Carrot,5,1.84,Wednesday,2,0,8,2,2023,31,0,1
2023-08-03,Apple,181,3.45,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Banana,41,1.41,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Tomato,13,2.58,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Potato,67,1.06,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Spinach,5,1.72,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Orange,120,2.5,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Onion,41,0.98,Thursday,3,0,8,3,2023,31,0,1
2023-08-03,Carrot,5,1.24,Thursday,3,0,8,3,2023,31,0,1
2023-08-04,Apple,156,3.3,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Banana,46,1.42,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Tomato,19,2.3,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Potato,116,1.31,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Spinach,5,1.9,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Orange,117,2.48,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Onion,78,1.28,Friday,4,0,8,4,2023,31,0,1
2023-08-04,Carrot,5,1.53,Friday,4,0,8,4,2023,31,0,1
2023-08-05,Apple,184,2.82,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Banana,78,1.61,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Tomato,56,2.94,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Potato,92,1.05,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Spinach,38,2.08,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Orange,294,3.61,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Onion,77,1.17,Saturday,5,1,8,5,2023,31,0,1
2023-08-05,Carrot,23,1.62,Saturday,5,1,8,5,2023,31,0,1
2023-08-06,Apple,182,2.82,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Banana,68,1.62,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Tomato,116,3.98,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Potato,104,1.16,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Spinach,69,2.64,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Orange,143,2.72,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Onion,77,1.18,Sunday,6,1,8,6,2023,31,0,1
2023-08-06,Carrot,37,1.87,Sunday,6,1,8,6,2023,31,0,1
2023-08-07,Apple,150,3.17,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Banana,77,1.68,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Tomato,27,2.72,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Potato,61,0.96,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Spinach,78,2.55,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Orange,133,2.68,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Onion,74,1.2,Monday,0,0,8,7,2023,32,0,1
2023-08-07,Carrot,5,1.11,Monday,0,0,8,7,2023,32,0,1
2023-08-08,Apple,256,4.05,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Banana,59,1.41,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Tomato,44,2.95,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Potato,60,1.04,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Spinach,31,2.09,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Orange,104,2.34,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Onion,61,1.2,Tuesday,1,0,8,8,2023,32,0,1
2023-08-08,Carrot,5,1.33,Tuesday,1,0,8,8,2023,32,0,1
2023-08-09,Apple,150,2.86,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Banana,29,1.39,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Tomato,16,2.45,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Potato,90,0.99,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Spinach,5,1.52,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Orange,121,2.75,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Onion,39,1.18,Wednesday,2,0,8,9,2023,32,0,1
2023-08-09,Carrot,5,1.11,Wednesday,2,0,8,9,2023,32,0,1
2023-08-10,Apple,141,2.77,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Banana,34,1.34,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Tomato,23,2.73,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Potato,51,0.92,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Spinach,5,1.85,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Orange,101,2.63,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Onion,55,1.06,Thursday,3,0,8,10,2023,32,0,1
2023-08-10,Carrot,5,1.52,Thursday,3,0,8,10,2023,32,0,1
2023-08-11,Apple,177,3.5,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Banana,51,1.49,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Tomato,17,2.75,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Potato,68,1.13,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Spinach,5,1.75,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Orange,170,3.07,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Onion,60,1.15,Friday,4,0,8,11,2023,32,0,1
2023-08-11,Carrot,5,1.51,Friday,4,0,8,11,2023,32,0,1
2023-08-12,Apple,195,3.05,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Banana,81,1.7,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Tomato,66,3.3,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Potato,86,0.9,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Spinach,41,2.15,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Orange,129,2.35,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Onion,100,1.21,Saturday,5,1,8,12,2023,32,0,1
2023-08-12,Carrot,5,1.72,Saturday,5,1,8,12,2023,32,0,1
2023-08-13,Apple,192,3.28,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Banana,81,1.76,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Tomato,63,2.88,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Potato,96,1.08,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Spinach,75,2.35,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Orange,233,3.39,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Onion,67,1.09,Sunday,6,1,8,13,2023,32,0,1
2023-08-13,Carrot,15,1.85,Sunday,6,1,8,13,2023,32,0,1
2023-08-14,Apple,155,2.31,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Banana,71,1.85,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Tomato,44,2.86,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Potato,75,1.0,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Spinach,25,1.96,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Orange,132,2.65,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Onion,61,1.11,Monday,0,0,8,14,2023,33,0,1
2023-08-14,Carrot,5,1.66,Monday,0,0,8,14,2023,33,0,1
2023-08-15,Apple,173,3.12,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Banana,129,1.73,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Tomato,48,2.77,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Potato,47,1.03,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Spinach,26,1.7,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Orange,114,2.55,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Onion,51,0.89,Tuesday,1,0,8,15,2023,33,0,1
2023-08-15,Carrot,9,1.49,Tuesday,1,0,8,15,2023,33,0,1
2023-08-16,Apple,135,3.02,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Banana,46,1.41,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Tomato,24,3.07,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Potato,61,0.72,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Spinach,5,1.55,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Orange,116,2.5,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Onion,53,1.56,Wednesday,2,0,8,16,2023,33,0,1
2023-08-16,Carrot,5,1.43,Wednesday,2,0,8,16,2023,33,0,1
2023-08-17,Apple,127,2.2,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Banana,37,1.73,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Tomato,5,2.99,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Potato,63,0.94,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Spinach,5,1.7,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Orange,93,2.32,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Onion,82,1.23,Thursday,3,0,8,17,2023,33,0,1
2023-08-17,Carrot,5,1.23,Thursday,3,0,8,17,2023,33,0,1
2023-08-18,Apple,145,2.96,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Banana,70,1.54,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Tomato,20,2.58,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Potato,64,0.9,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Spinach,5,1.54,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Orange,210,3.45,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Onion,41,1.07,Friday,4,0,8,18,2023,33,0,1
2023-08-18,Carrot,5,1.38,Friday,4,0,8,18,2023,33,0,1
2023-08-19,Apple,175,2.99,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Banana,122,1.99,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Tomato,65,3.35,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Potato,75,1.06,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Spinach,83,2.36,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Orange,139,2.67,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Onion,103,1.44,Saturday,5,1,8,19,2023,33,0,1
2023-08-19,Carrot,5,1.25,Saturday,5,1,8,19,2023,33,0,1
2023-08-20,Apple,180,2.6,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Banana,96,1.66,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Tomato,52,2.84,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Potato,88,1.08,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Spinach,62,2.35,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Orange,155,3.0,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Onion,114,1.55,Sunday,6,1,8,20,2023,33,0,1
2023-08-20,Carrot,20,1.91,Sunday,6,1,8,20,2023,33,0,1
2023-08-21,Apple,179,3.3,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Banana,71,1.74,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Tomato,54,2.63,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Potato,54,0.92,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Spinach,80,2.65,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Orange,136,2.51,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Onion,66,1.37,Monday,0,0,8,21,2023,34,0,1
2023-08-21,Carrot,5,1.46,Monday,0,0,8,21,2023,34,0,1
2023-08-22,Apple,162,2.89,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Banana,52,1.36,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Tomato,41,2.75,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Potato,58,0.94,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Spinach,14,1.8,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Orange,141,2.45,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Onion,60,1.18,Tuesday,1,0,8,22,2023,34,0,1
2023-08-22,Carrot,5,1.28,Tuesday,1,0,8,22,2023,34,0,1
2023-08-23,Apple,155,2.97,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Banana,38,1.31,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Tomato,32,2.91,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Potato,52,0.87,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Spinach,5,1.37,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Orange,108,2.45,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Onion,29,1.19,Wednesday,2,0,8,23,2023,34,0,1
2023-08-23,Carrot,5,1.52,Wednesday,2,0,8,23,2023,34,0,1
2023-08-24,Apple,163,2.96,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Banana,28,1.27,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Tomato,21,2.88,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Potato,53,0.82,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Spinach,5,1.97,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Orange,120,2.43,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Onion,42,1.02,Thursday,3,0,8,24,2023,34,0,1
2023-08-24,Carrot,5,1.53,Thursday,3,0,8,24,2023,34,0,1
2023-08-25,Apple,150,2.73,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Banana,72,1.54,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Tomato,25,2.28,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Potato,61,0.89,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Spinach,5,1.89,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Orange,103,2.5,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Onion,44,1.01,Friday,4,0,8,25,2023,34,0,1
2023-08-25,Carrot,5,1.62,Friday,4,0,8,25,2023,34,0,1
2023-08-26,Apple,198,3.8,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Banana,96,1.94,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Tomato,59,3.24,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Potato,99,1.0,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Spinach,56,2.05,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Orange,175,2.85,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Onion,132,1.24,Saturday,5,1,8,26,2023,34,0,1
2023-08-26,Carrot,5,1.68,Saturday,5,1,8,26,2023,34,0,1
2023-08-27,Apple,185,2.89,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Banana,119,1.67,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Tomato,53,3.02,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Potato,84,1.26,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Spinach,62,2.33,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Orange,199,2.97,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Onion,90,1.37,Sunday,6,1,8,27,2023,34,0,1
2023-08-27,Carrot,16,1.85,Sunday,6,1,8,27,2023,34,0,1
2023-08-28,Apple,219,3.97,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Banana,54,1.47,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Tomato,84,3.74,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Potato,72,1.02,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Spinach,37,1.78,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Orange,134,2.41,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Onion,54,1.1,Monday,0,0,8,28,2023,35,0,1
2023-08-28,Carrot,16,1.43,Monday,0,0,8,28,2023,35,0,1
2023-08-29,Apple,287,3.51,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Banana,56,1.55,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Tomato,31,2.84,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Potato,50,0.96,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Spinach,40,1.84,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Orange,124,2.33,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Onion,65,1.15,Tuesday,1,0,8,29,2023,35,0,1
2023-08-29,Carrot,5,1.53,Tuesday,1,0,8,29,2023,35,0,1
2023-08-30,Apple,164,3.02,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Banana,51,1.56,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Tomato,57,3.18,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Potato,42,0.79,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Spinach,5,1.98,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Orange,115,2.19,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Onion,61,1.2,Wednesday,2,0,8,30,2023,35,0,1
2023-08-30,Carrot,5,1.53,Wednesday,2,0,8,30,2023,35,0,1
2023-08-31,Apple,200,3.22,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Banana,37,1.45,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Tomato,15,2.54,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Potato,57,0.99,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Spinach,5,2.04,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Orange,96,2.03,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Onion,44,1.3,Thursday,3,0,8,31,2023,35,0,1
2023-08-31,Carrot,5,1.56,Thursday,3,0,8,31,2023,35,0,1
2023-09-01,Apple,134,3.19,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Banana,61,1.31,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Tomato,15,2.38,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Potato,63,1.01,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Spinach,5,1.5,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Orange,107,2.32,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Onion,72,1.24,Friday,4,0,9,1,2023,35,0,0
2023-09-01,Carrot,5,1.34,Friday,4,0,9,1,2023,35,0,0
2023-09-02,Apple,158,3.36,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Banana,71,1.81,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Tomato,62,3.69,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Potato,104,1.06,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Spinach,57,2.61,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Orange,128,2.27,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Onion,97,1.29,Saturday,5,1,9,2,2023,35,0,0
2023-09-02,Carrot,5,1.59,Saturday,5,1,9,2,2023,35,0,0
2023-09-03,Apple,165,3.46,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Banana,68,1.67,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Tomato,70,3.1,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Potato,92,1.09,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Spinach,46,2.22,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Orange,122,2.46,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Onion,88,1.36,Sunday,6,1,9,3,2023,35,0,0
2023-09-03,Carrot,18,1.81,Sunday,6,1,9,3,2023,35,0,0
2023-09-04,Apple,144,2.31,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Banana,57,1.7,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Tomato,51,3.16,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Potato,67,1.06,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Spinach,44,2.02,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Orange,115,2.47,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Onion,64,1.13,Monday,0,0,9,4,2023,36,0,0
2023-09-04,Carrot,5,1.39,Monday,0,0,9,4,2023,36,0,0
2023-09-05,Apple,210,3.79,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Banana,68,1.46,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Tomato,33,2.29,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Potato,72,1.01,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Spinach,32,1.92,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Orange,117,2.63,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Onion,67,1.13,Tuesday,1,0,9,5,2023,36,0,0
2023-09-05,Carrot,5,1.67,Tuesday,1,0,9,5,2023,36,0,0
2023-09-06,Apple,122,2.77,Wednesday,2,0,9,6,2023,36,0,0
2023-09-06,Banana,5,1.38,Wednesday,2,0,9,6,2023,36,0,0
2023-09-06,Tomato,28,2.57,Wednesday,2,0,9,6,2023,36,0,0
2023-09-06,Potato,56,0.95,Wednesday,2,0,9,6,2023,36,0,0
